file_id,file_path,file_size_kb,keyword_count,t1_ms,t3_ms,s1_bytes,s2_bytes,s3_bytes,encrypt_ratio,metadata_ratio,total_overhead,client_throughput_mbps,server_throughput_mbps,timestamp,success,error_msg
1,files,3.35156,1,1.38338e-322,4.94066e-323,140737341667200,140737488344240,93824992303347,4.63557e-310,6.95335e-310,6.95335e-310,4.63557e-310,6.95335e-310,2025-12-30 12:32:57,false,文件不存在
2,make_data/database1/2000_conference/1.,0,1,0,0.634654,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
3,make_data/database1/2000_conference/2.,0,1,0,0.500326,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
4,make_data/database1/2000_conference/3.,0,1,0,0.607499,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
5,make_data/database1/_sent_mail/1.,0,1,0,0.52273,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
6,make_data/database1/_sent_mail/10.,0,1,0,0.907046,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
7,make_data/database1/_sent_mail/100.,0,1,0,0.584997,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
8,make_data/database1/_sent_mail/101.,0,1,0,0.994259,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
9,make_data/database1/_sent_mail/102.,0,1,0,0.60236,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:57,true,
10,make_data/database1/_sent_mail/103.,0,1,0,1.0492,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
11,make_data/database1/_sent_mail/104.,0,1,0,0.61464,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
12,make_data/database1/_sent_mail/105.,0,1,0,0.659956,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
13,make_data/database1/_sent_mail/106.,0,1,0,0.65973,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
14,make_data/database1/_sent_mail/107.,0,1,0,1.00319,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
15,make_data/database1/_sent_mail/108.,0,1,0,0.719045,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
16,make_data/database1/_sent_mail/109.,0,1,0,0.921807,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
17,make_data/database1/_sent_mail/11.,0,1,0,0.905525,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
18,make_data/database1/_sent_mail/110.,0,1,0,1.56415,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
19,make_data/database1/_sent_mail/111.,0,1,0,0.761729,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
20,make_data/database1/_sent_mail/112.,0,1,0,0.914565,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
21,make_data/database1/_sent_mail/113.,0,1,0,0.94296,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
22,make_data/database1/_sent_mail/114.,0,1,0,0.96654,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
23,make_data/database1/_sent_mail/115.,0,1,0,0.949184,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
24,make_data/database1/_sent_mail/1156.,0,1,0,1.00169,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
25,make_data/database1/_sent_mail/1157.,0,1,0,0.966436,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:58,true,
26,make_data/database1/_sent_mail/1158.,0,1,0,0.992859,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
27,make_data/database1/_sent_mail/1159.,0,1,0,1.04966,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
28,make_data/database1/_sent_mail/116.,0,1,0,1.07785,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
29,make_data/database1/_sent_mail/117.,0,1,0,1.68485,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
30,make_data/database1/_sent_mail/118.,0,1,0,1.36324,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
31,make_data/database1/_sent_mail/119.,0,1,0,1.06281,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
32,make_data/database1/_sent_mail/12.,0,1,0,1.04935,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
33,make_data/database1/_sent_mail/120.,0,1,0,1.31318,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
34,make_data/database1/_sent_mail/121.,0,1,0,1.1234,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
35,make_data/database1/_sent_mail/122.,0,1,0,1.12234,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
36,make_data/database1/_sent_mail/123.,0,1,0,1.29918,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
37,make_data/database1/_sent_mail/124.,0,1,0,1.36164,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
38,make_data/database1/_sent_mail/125.,0,1,0,1.26073,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
39,make_data/database1/_sent_mail/126.,0,1,0,1.23506,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
40,make_data/database1/_sent_mail/127.,0,1,0,1.25703,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
41,make_data/database1/_sent_mail/128.,0,1,0,1.58754,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
42,make_data/database1/_sent_mail/129.,0,1,0,1.41181,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
43,make_data/database1/_sent_mail/13.,0,1,0,1.30667,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:32:59,true,
44,make_data/database1/_sent_mail/130.,0,1,0,2.20383,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
45,make_data/database1/_sent_mail/131.,0,1,0,1.71702,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
46,make_data/database1/_sent_mail/132.,0,1,0,2.42021,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
47,make_data/database1/_sent_mail/133.,0,1,0,1.43997,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
48,make_data/database1/_sent_mail/134.,0,1,0,1.29055,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
49,make_data/database1/_sent_mail/135.,0,1,0,2.35765,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
50,make_data/database1/_sent_mail/136.,0,1,0,1.34552,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
51,make_data/database1/_sent_mail/137.,0,1,0,1.31158,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
52,make_data/database1/_sent_mail/138.,0,1,0,1.66571,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
53,make_data/database1/_sent_mail/139.,0,1,0,1.74879,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
54,make_data/database1/_sent_mail/14.,0,1,0,1.45281,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
55,make_data/database1/_sent_mail/140.,0,1,0,1.50112,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:00,true,
56,make_data/database1/_sent_mail/141.,0,1,0,1.4407,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
57,make_data/database1/_sent_mail/142.,0,1,0,1.56945,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
58,make_data/database1/_sent_mail/143.,0,1,0,1.47108,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
59,make_data/database1/_sent_mail/144.,0,1,0,1.48597,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
60,make_data/database1/_sent_mail/145.,0,1,0,1.66511,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
61,make_data/database1/_sent_mail/146.,0,1,0,1.86824,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
62,make_data/database1/_sent_mail/147.,0,1,0,1.58158,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
63,make_data/database1/_sent_mail/148.,0,1,0,2.24519,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
64,make_data/database1/_sent_mail/149.,0,1,0,1.73615,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
65,make_data/database1/_sent_mail/15.,0,1,0,1.81076,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
66,make_data/database1/_sent_mail/150.,0,1,0,1.86943,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
67,make_data/database1/_sent_mail/151.,0,1,0,2.16291,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
68,make_data/database1/_sent_mail/152.,0,1,0,2.04016,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
69,make_data/database1/_sent_mail/153.,0,1,0,1.77532,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
70,make_data/database1/_sent_mail/154.,0,1,0,1.98921,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
71,make_data/database1/_sent_mail/155.,0,1,0,1.85557,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:01,true,
72,make_data/database1/_sent_mail/156.,0,1,0,1.71836,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
73,make_data/database1/_sent_mail/157.,0,1,0,1.81894,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
74,make_data/database1/_sent_mail/158.,0,1,0,1.91181,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
75,make_data/database1/_sent_mail/159.,0,1,0,2.143,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
76,make_data/database1/_sent_mail/16.,0,1,0,2.51346,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
77,make_data/database1/_sent_mail/160.,0,1,0,3.47991,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
78,make_data/database1/_sent_mail/161.,0,1,0,2.01579,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
79,make_data/database1/_sent_mail/162.,0,1,0,1.89415,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
80,make_data/database1/_sent_mail/163.,0,1,0,2.12787,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
81,make_data/database1/_sent_mail/164.,0,1,0,1.96261,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
82,make_data/database1/_sent_mail/165.,0,1,0,2.92313,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
83,make_data/database1/_sent_mail/166.,0,1,0,2.00147,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
84,make_data/database1/_sent_mail/167.,0,1,0,3.68863,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
85,make_data/database1/_sent_mail/168.,0,1,0,2.08757,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
86,make_data/database1/_sent_mail/169.,0,1,0,2.453,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:02,true,
87,make_data/database1/_sent_mail/17.,0,1,0,2.0278,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
88,make_data/database1/_sent_mail/170.,0,1,0,2.13556,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
89,make_data/database1/_sent_mail/171.,0,1,0,2.03289,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
90,make_data/database1/_sent_mail/172.,0,1,0,2.21311,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
91,make_data/database1/_sent_mail/173.,0,1,0,3.06105,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
92,make_data/database1/_sent_mail/174.,0,1,0,1.97204,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
93,make_data/database1/_sent_mail/175.,0,1,0,2.08635,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
94,make_data/database1/_sent_mail/176.,0,1,0,3.17851,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
95,make_data/database1/_sent_mail/177.,0,1,0,2.06625,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
96,make_data/database1/_sent_mail/178.,0,1,0,2.46003,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
97,make_data/database1/_sent_mail/179.,0,1,0,2.26189,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
98,make_data/database1/_sent_mail/18.,0,1,0,2.08149,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
99,make_data/database1/_sent_mail/180.,0,1,0,2.81621,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
100,make_data/database1/_sent_mail/181.,0,1,0,2.66703,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:03,true,
101,make_data/database1/_sent_mail/182.,0,1,0,2.69345,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
102,make_data/database1/_sent_mail/183.,0,1,0,2.373,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
103,make_data/database1/_sent_mail/184.,0,1,0,2.31848,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
104,make_data/database1/_sent_mail/185.,0,1,0,2.29489,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
105,make_data/database1/_sent_mail/186.,0,1,0,2.39106,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
106,make_data/database1/_sent_mail/187.,0,1,0,3.95285,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
107,make_data/database1/_sent_mail/188.,0,1,0,2.26145,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
108,make_data/database1/_sent_mail/189.,0,1,0,2.33725,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
109,make_data/database1/_sent_mail/19.,0,1,0,4.25847,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
110,make_data/database1/_sent_mail/190.,0,1,0,3.29695,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
111,make_data/database1/_sent_mail/191.,0,1,0,2.2805,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
112,make_data/database1/_sent_mail/192.,0,1,0,2.76879,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
113,make_data/database1/_sent_mail/193.,0,1,0,2.52162,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
114,make_data/database1/_sent_mail/194.,0,1,0,3.30307,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
115,make_data/database1/_sent_mail/195.,0,1,0,3.33734,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
116,make_data/database1/_sent_mail/196.,0,1,0,2.62527,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
117,make_data/database1/_sent_mail/197.,0,1,0,2.42411,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:04,true,
118,make_data/database1/_sent_mail/198.,0,1,0,3.49324,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
119,make_data/database1/_sent_mail/199.,0,1,0,4.65191,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
120,make_data/database1/_sent_mail/2.,0,1,0,3.48435,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
121,make_data/database1/_sent_mail/20.,0,1,0,2.85901,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
122,make_data/database1/_sent_mail/200.,0,1,0,3.06238,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
123,make_data/database1/_sent_mail/201.,0,1,0,2.72089,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
124,make_data/database1/_sent_mail/202.,0,1,0,3.17029,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
125,make_data/database1/_sent_mail/203.,0,1,0,2.60417,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
126,make_data/database1/_sent_mail/204.,0,1,0,2.91084,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
127,make_data/database1/_sent_mail/205.,0,1,0,2.75657,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
128,make_data/database1/_sent_mail/206.,0,1,0,2.64981,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
129,make_data/database1/_sent_mail/207.,0,1,0,2.82239,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
130,make_data/database1/_sent_mail/208.,0,1,0,2.69443,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
131,make_data/database1/_sent_mail/209.,0,1,0,3.25081,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
132,make_data/database1/_sent_mail/21.,0,1,0,2.69258,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
133,make_data/database1/_sent_mail/210.,0,1,0,3.22212,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:05,true,
134,make_data/database1/_sent_mail/211.,0,1,0,2.87997,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
135,make_data/database1/_sent_mail/212.,0,1,0,3.73032,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
136,make_data/database1/_sent_mail/213.,0,1,0,2.93796,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
137,make_data/database1/_sent_mail/214.,0,1,0,2.79216,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
138,make_data/database1/_sent_mail/215.,0,1,0,3.10656,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
139,make_data/database1/_sent_mail/216.,0,1,0,3.21549,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
140,make_data/database1/_sent_mail/217.,0,1,0,2.96309,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
141,make_data/database1/_sent_mail/218.,0,1,0,4.10033,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
142,make_data/database1/_sent_mail/219.,0,1,0,3.03064,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
143,make_data/database1/_sent_mail/22.,0,1,0,5.49219,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
144,make_data/database1/_sent_mail/220.,0,1,0,3.33855,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
145,make_data/database1/_sent_mail/221.,0,1,0,3.21858,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
146,make_data/database1/_sent_mail/222.,0,1,0,2.89237,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
147,make_data/database1/_sent_mail/223.,0,1,0,2.72031,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
148,make_data/database1/_sent_mail/224.,0,1,0,3.0275,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
149,make_data/database1/_sent_mail/225.,0,1,0,3.35074,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
150,make_data/database1/_sent_mail/226.,0,1,0,3.5619,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:06,true,
151,make_data/database1/_sent_mail/227.,0,1,0,3.32762,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
152,make_data/database1/_sent_mail/228.,0,1,0,3.27406,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
153,make_data/database1/_sent_mail/229.,0,1,0,3.5239,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
154,make_data/database1/_sent_mail/23.,0,1,0,3.4162,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
155,make_data/database1/_sent_mail/230.,0,1,0,3.49911,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
156,make_data/database1/_sent_mail/231.,0,1,0,3.3566,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
157,make_data/database1/_sent_mail/232.,0,1,0,3.34623,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
158,make_data/database1/_sent_mail/233.,0,1,0,4.58474,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
159,make_data/database1/_sent_mail/234.,0,1,0,3.82802,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
160,make_data/database1/_sent_mail/235.,0,1,0,3.61754,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
161,make_data/database1/_sent_mail/236.,0,1,0,3.50828,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
162,make_data/database1/_sent_mail/237.,0,1,0,5.07373,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
163,make_data/database1/_sent_mail/238.,0,1,0,3.44943,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
164,make_data/database1/_sent_mail/239.,0,1,0,3.59698,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
165,make_data/database1/_sent_mail/24.,0,1,0,3.56732,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
166,make_data/database1/_sent_mail/240.,0,1,0,4.09027,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
167,make_data/database1/_sent_mail/241.,0,1,0,4.55054,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:07,true,
168,make_data/database1/_sent_mail/242.,0,1,0,3.63102,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
169,make_data/database1/_sent_mail/243.,0,1,0,4.21558,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
170,make_data/database1/_sent_mail/244.,0,1,0,3.48875,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
171,make_data/database1/_sent_mail/245.,0,1,0,3.97848,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
172,make_data/database1/_sent_mail/246.,0,1,0,4.07282,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
173,make_data/database1/_sent_mail/247.,0,1,0,3.35541,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
174,make_data/database1/_sent_mail/248.,0,1,0,3.40136,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
175,make_data/database1/_sent_mail/249.,0,1,0,5.57399,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
176,make_data/database1/_sent_mail/25.,0,1,0,5.8239,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
177,make_data/database1/_sent_mail/250.,0,1,0,3.50329,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
178,make_data/database1/_sent_mail/251.,0,1,0,4.19488,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
179,make_data/database1/_sent_mail/252.,0,1,0,3.57385,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
180,make_data/database1/_sent_mail/253.,0,1,0,4.07558,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
181,make_data/database1/_sent_mail/254.,0,1,0,6.80963,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
182,make_data/database1/_sent_mail/255.,0,1,0,3.48368,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:08,true,
183,make_data/database1/_sent_mail/256.,0,1,0,4.50477,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
184,make_data/database1/_sent_mail/257.,0,1,0,3.7708,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
185,make_data/database1/_sent_mail/258.,0,1,0,3.7947,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
186,make_data/database1/_sent_mail/259.,0,1,0,3.90418,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
187,make_data/database1/_sent_mail/26.,0,1,0,4.2231,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
188,make_data/database1/_sent_mail/260.,0,1,0,3.95752,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
189,make_data/database1/_sent_mail/261.,0,1,0,4.70689,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
190,make_data/database1/_sent_mail/262.,0,1,0,3.94503,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
191,make_data/database1/_sent_mail/263.,0,1,0,3.7779,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
192,make_data/database1/_sent_mail/264.,0,1,0,4.44925,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
193,make_data/database1/_sent_mail/265.,0,1,0,3.573,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
194,make_data/database1/_sent_mail/266.,0,1,0,3.55823,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
195,make_data/database1/_sent_mail/267.,0,1,0,3.83165,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
196,make_data/database1/_sent_mail/268.,0,1,0,4.4076,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
197,make_data/database1/_sent_mail/269.,0,1,0,4.61734,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:09,true,
